test_idx,true_label,regime,score1_rank,score1_value,score2_value,orig_pred,orig_confidence,adv_pred,adv_confidence_orig_class,success,l2_norm,weighted_l2_norm,confidence_drop
149,0,stealthy,1165,0.014732379466295242,0.0750802606344223,0,0.9703171253204346,1,0.06140235811471939,1,1.046662449836731,0.27376583768539753,0.9089147672057152
150,1,stealthy,669,0.01968235708773136,0.15184149146080017,1,0.8301255702972412,0,0.01739356853067875,1,0.753476083278656,0.012193987233576946,0.8127320017665625
152,1,stealthy,1611,0.014465400017797947,0.044591329991817474,1,0.6829054951667786,0,0.0017894163029268384,1,0.695376992225647,0.054861453895799724,0.6811160788638517
153,1,stealthy,1215,0.01506777387112379,0.059977516531944275,1,0.8902618288993835,0,0.13265644013881683,1,0.8750820755958557,0.11992148089758739,0.7576053887605667
154,1,stealthy,216,0.0452410988509655,0.22033526003360748,1,0.8082067370414734,0,0.011685792356729507,1,0.6974132657051086,0.011572489536390168,0.7965209446847439
155,0,stealthy,2164,0.014850091189146042,0.026538576930761337,0,0.7470539808273315,1,0.047200560569763184,1,0.9954717755317688,0.27137695321884814,0.6998534202575684
156,0,stealthy,2103,0.014228270389139652,0.016520366072654724,0,0.7389516830444336,1,0.046199195086956024,1,0.993863046169281,0.2708737369016484,0.6927524879574776
157,1,stealthy,1537,0.013313191011548042,0.04649440944194794,1,0.614820122718811,0,0.00241313804872334,1,0.6332842111587524,0.029341894810433745,0.6124069846700877
158,0,stealthy,2289,2.0224862964823842e-05,3.531893889885396e-05,0,0.8310263156890869,1,0.053340595215559006,1,1.021696925163269,0.2776437898441617,0.7776857204735279
159,1,stealthy,715,0.018906325101852417,0.09284768998622894,1,0.9608919620513916,0,0.0009608667460270226,1,1.1086516380310059,0.03444653556689876,0.9599310953053646
160,1,stealthy,592,0.020770926028490067,0.11094801872968674,1,0.9720913767814636,1,0.5050604939460754,0,1.2464321851730347,0.14225797049131084,0.4670308828353882
161,1,stealthy,1304,0.013598613440990448,0.06268683075904846,1,0.8953975439071655,0,0.022315753623843193,1,0.9361291527748108,0.11901013424592992,0.8730817902833223
162,1,stealthy,35,0.11990824341773987,0.30788901448249817,1,0.9027803540229797,0,0.14763286709785461,1,1.0299266576766968,0.13042641721077503,0.7551474869251251
164,0,stealthy,2081,0.013533707708120346,0.03523103892803192,0,0.7834367156028748,1,0.048033662140369415,1,1.0212492942810059,0.2781745108421416,0.7354030534625053
165,1,stealthy,1784,0.013116653077304363,0.04581768438220024,1,0.6733497381210327,0,0.009622993879020214,1,0.645378589630127,0.012731411488426774,0.6637267442420125
166,0,stealthy,43,0.10758056491613388,0.35553377866744995,0,0.9752067923545837,1,0.06101095303893089,1,0.9934396743774414,0.2650929205965444,0.9141958393156528
168,0,stealthy,2038,0.013485018163919449,0.030901825055480003,0,0.9280665516853333,1,0.057610493153333664,1,1.0173557996749878,0.27515197909314304,0.8704560585319996
169,1,stealthy,1239,0.014482161030173302,0.07230746746063232,1,0.9133979082107544,0,0.19991949200630188,1,0.9719290733337402,0.12587727331480353,0.7134784162044525
170,1,stealthy,107,0.06608031690120697,0.20881539583206177,1,0.9024580121040344,0,0.0017471170285716653,1,0.9272337555885315,0.02327514762157111,0.9007108950754628
171,0,stealthy,1237,0.0157912690192461,0.07592449337244034,0,0.7263971567153931,1,0.04580557346343994,1,1.0172348022460938,0.27810641117234886,0.6805915832519531
172,1,stealthy,1581,0.013956021517515182,0.04447183385491371,1,0.7177155613899231,0,0.0022640053648501635,1,0.682998776435852,0.027712203728123275,0.7154515560250729
173,0,stealthy,694,0.019945934414863586,0.06277310848236084,0,0.98997962474823,1,0.07358557730913162,1,1.0054295063018799,0.26705461652466167,0.9163940474390984
174,0,stealthy,2093,0.01407957449555397,0.0464329794049263,0,0.8238560557365417,1,0.15034818649291992,1,0.20479609072208405,0.011892111081419542,0.6735078692436218
175,0,stealthy,1092,0.015608830377459526,0.05274519324302673,0,0.8286330699920654,1,0.2582360506057739,1,0.34097030758857727,0.05360317622016933,0.5703970193862915
176,0,stealthy,1992,0.013516651466488838,0.03287579119205475,0,0.8338459134101868,1,0.15152713656425476,1,0.2291581630706787,0.011652590319389446,0.682318776845932
177,0,stealthy,2198,0.01635137014091015,0.03408270329236984,0,0.7974855899810791,1,0.04906266927719116,1,1.0225023031234741,0.2781956605661488,0.7484229207038879
178,0,stealthy,1431,0.013624226674437523,0.09830886125564575,0,0.9558049440383911,1,0.05392958223819733,1,1.0137736797332764,0.27370274096248093,0.9018753618001938
179,0,stealthy,1457,0.01328458171337843,0.039395011961460114,0,0.8989172577857971,1,0.049850884824991226,1,0.9966519474983215,0.26468174346581264,0.8490663729608059
180,0,stealthy,536,0.02383279800415039,0.06429997086524963,0,0.999117910861969,1,0.16831454634666443,1,0.9699769616127014,0.24740808694355748,0.8308033645153046
181,1,stealthy,251,0.044876571744680405,0.1216660737991333,1,0.8664990663528442,0,0.0074170492589473724,1,0.7655508518218994,0.045137732024779414,0.8590820170938969
182,1,stealthy,585,0.020641570910811424,0.12410402297973633,1,0.969404399394989,1,0.5441579818725586,0,1.2232803106307983,0.14196469195530567,0.4252464175224304
183,1,stealthy,947,0.016667276620864868,0.06715448200702667,1,0.8861445188522339,0,0.15123620629310608,1,0.8880033493041992,0.12103466418186547,0.7349083125591278
184,0,stealthy,157,0.05096061900258064,0.26388880610466003,0,0.9945829510688782,1,0.10109692066907883,1,0.991764485836029,0.25991570873080067,0.8934860303997993
186,1,stealthy,729,0.019830159842967987,0.08375411480665207,1,0.7160124182701111,0,0.002339334227144718,1,0.6741341948509216,0.01593602231351911,0.7136730840429664
187,1,stealthy,684,0.02012920193374157,0.09283997118473053,1,0.9608808755874634,0,0.00021375523647293448,1,1.1313883066177368,0.04325425692506611,0.9606671203509904
188,0,stealthy,1090,0.016969840973615646,0.029930703341960907,0,0.9950972199440002,1,0.052220895886421204,1,0.9977414011955261,0.2635484287037493,0.942876324057579
189,0,stealthy,1132,0.015052290633320808,0.060984961688518524,0,0.8077936172485352,1,0.3593204617500305,1,0.34458109736442566,0.0767802543597274,0.44847315549850464
190,1,stealthy,1159,0.016275500878691673,0.05752238258719444,1,0.8858003616333008,0,0.023529881611466408,1,0.9135578274726868,0.11915365031667688,0.8622704800218344
191,1,stealthy,1184,0.014359899796545506,0.07577333599328995,1,0.9266926646232605,0,0.016632379963994026,1,1.0062047243118286,0.1221362566983196,0.9100602846592665
192,1,stealthy,1493,0.01310761645436287,0.03836597129702568,1,0.7258003950119019,0,0.0043857586570084095,1,0.7416875958442688,0.08517780684302562,0.7214146363548934
193,0,stealthy,194,0.07048705965280533,0.20623376965522766,0,0.9669337868690491,1,0.05090613663196564,1,1.0130925178527832,0.27230876803883797,0.9160276502370834
194,0,stealthy,383,0.04719613865017891,0.13508200645446777,0,0.9884169697761536,1,0.09360135346651077,1,0.9791082143783569,0.2598898340873121,0.8948156163096428
195,1,stealthy,713,0.018673256039619446,0.08518560230731964,1,0.8962674736976624,0,0.1622689962387085,1,0.9025226831436157,0.12171675236503045,0.7339984774589539
196,0,stealthy,0,0.0,0.0,0,0.8311161994934082,1,0.05334601551294327,1,1.0216983556747437,0.27764344181848727,0.7777701839804649
197,0,stealthy,1395,0.013315382413566113,0.08159996569156647,0,0.7122567892074585,1,0.04361030459403992,1,1.01984441280365,0.2781439750464451,0.6686464846134186
198,0,stealthy,1277,0.014600180089473724,0.06656176596879959,0,0.9467476010322571,1,0.06154148653149605,1,1.0149152278900146,0.2740281196494474,0.885206114500761
199,1,stealthy,1222,0.014404095709323883,0.04661981761455536,1,0.9153757691383362,0,0.01861700601875782,1,0.9953314661979675,0.12230723474256046,0.8967587631195784
201,1,stealthy,602,0.020045191049575806,0.07919345051050186,1,0.8538185954093933,0,0.010447234846651554,1,0.7503949403762817,0.03416393745088228,0.8433713605627418
202,0,stealthy,2213,0.018162500113248825,0.06861849874258041,0,0.9077028036117554,1,0.050597939640283585,1,1.0203291177749634,0.27621688461106364,0.8571048639714718
203,1,stealthy,437,0.03399233892560005,0.16433286666870117,1,0.7331437468528748,0,0.01317582931369543,1,0.6709796786308289,0.010532132193227746,0.7199679175391793
204,1,stealthy,1372,0.013909893110394478,0.04891090840101242,1,0.7180989980697632,0,0.0022415323182940483,1,0.6880490779876709,0.030274120071594357,0.7158574657514691
205,0,stealthy,271,0.033596742898225784,0.18594056367874146,0,0.9783065915107727,1,0.054656703025102615,1,1.0392876863479614,0.27320054690181295,0.9236498884856701
206,0,stealthy,1429,0.013938071206212044,0.07644189894199371,0,0.8598276972770691,1,0.18506653606891632,1,0.21188367903232574,0.012335304415836818,0.6747611612081528
207,0,stealthy,403,0.028894875198602676,0.1503426730632782,0,0.9853235483169556,1,0.07141149044036865,1,1.0037758350372314,0.26719919222445593,0.9139120578765869
208,0,stealthy,1843,0.012484947219491005,0.04564744234085083,0,0.7575694918632507,1,0.04631881043314934,1,0.9684540033340454,0.26215584905235634,0.7112506814301014
209,1,stealthy,1515,0.013875181786715984,0.06274744123220444,1,0.8366707563400269,0,0.01115373894572258,1,0.7216722369194031,0.019083029614583396,0.8255170173943043
210,1,stealthy,653,0.021786989644169807,0.16238516569137573,1,0.8539284467697144,0,0.009851349517703056,1,0.7405612468719482,0.029480895837224408,0.8440770972520113
211,1,stealthy,1489,0.013265445828437805,0.04979280009865761,1,0.9133656620979309,0,0.016569189727306366,1,0.9664372801780701,0.12072917510127641,0.8967964723706245
212,1,stealthy,441,0.027113614603877068,0.09499726444482803,1,0.9710608124732971,0,0.0011685837525874376,1,1.0599275827407837,0.08074484922831036,0.9698922287207097
213,0,stealthy,644,0.022447144612669945,0.058194682002067566,0,0.9769630432128906,1,0.057974882423877716,1,1.0120772123336792,0.27153158044158987,0.9189881607890129
214,0,stealthy,1549,0.01495832484215498,0.03991346061229706,0,0.9420878887176514,1,0.056372448801994324,1,0.9820539951324463,0.26305388399436547,0.885715439915657
215,0,stealthy,2009,0.01264910027384758,0.02273007482290268,0,0.8617861270904541,1,0.06048954650759697,1,0.9190294146537781,0.24845406250672109,0.8012965805828571
216,0,stealthy,785,0.020024292171001434,0.10135851055383682,0,0.9904248118400574,1,0.06684309989213943,1,1.0036532878875732,0.2693781727830841,0.9235817119479179
217,1,stealthy,1055,0.018977897241711617,0.08317708969116211,1,0.9252413511276245,0,0.23050233721733093,1,1.0294135808944702,0.12884465562438852,0.6947390139102936
218,1,stealthy,1494,0.013184408657252789,0.03836597129702568,1,0.7258003950119019,0,0.0043857586570084095,1,0.7416875958442688,0.08517780684302562,0.7214146363548934
219,1,stealthy,956,0.01638221926987171,0.0587245337665081,1,0.9352772235870361,0,0.0006029417272657156,1,0.995644211769104,0.04313937560146073,0.9346742818597704
220,1,stealthy,815,0.020551113411784172,0.10091999173164368,1,0.8476391434669495,0,0.0029744524508714676,1,0.8773956298828125,0.13207104310611328,0.844664691016078
221,0,stealthy,2205,0.01734258607029915,0.009831887669861317,0,0.7814987897872925,1,0.048493240028619766,1,0.9993084073066711,0.2719348827732206,0.7330055497586727
224,0,stealthy,2152,0.01542692817747593,0.015570249408483505,0,0.6888865828514099,1,0.044618915766477585,1,0.98436439037323,0.2688549844778935,0.6442676670849323
225,0,stealthy,738,0.018544474616646767,0.10587415099143982,0,0.9326533675193787,1,0.040357016026973724,1,1.0600483417510986,0.2782728119269088,0.8922963514924049
227,0,stealthy,1873,0.013798510655760765,0.07776268571615219,0,0.8624628782272339,1,0.04347109794616699,1,1.0257229804992676,0.2782286043053024,0.8189917802810669
228,0,stealthy,444,0.02647418901324272,0.06606481969356537,0,0.644329845905304,1,0.05986577272415161,1,0.6670580506324768,0.17766282782319437,0.5844640731811523
229,1,stealthy,1505,0.014656519517302513,0.045794568955898285,1,0.6341348886489868,0,0.007707417476922274,1,0.6320558786392212,0.0368135509364917,0.6264274711720645
230,1,stealthy,1344,0.013886047527194023,0.062442101538181305,1,0.5632821321487427,0,0.00179735675919801,1,0.6719916462898254,0.07601944514152242,0.5614847753895447
231,0,stealthy,71,0.10443542897701263,0.2611972689628601,0,0.9806320667266846,1,0.06114689260721207,1,1.0161209106445312,0.26517985913990877,0.9194851741194725
232,0,stealthy,1402,0.014905526302754879,0.08173316717147827,0,0.9171293377876282,1,0.05203206092119217,1,1.0191885232925415,0.2754350601792602,0.865097276866436
233,1,stealthy,1384,0.013461451977491379,0.041944947093725204,1,0.8049736022949219,0,0.10499630868434906,1,0.8315308690071106,0.11395618910816048,0.6999772936105728
234,0,stealthy,388,0.040434256196022034,0.11252287775278091,0,0.9847363829612732,1,0.08609891682863235,1,0.985495924949646,0.26310168637080295,0.8986374661326408
237,1,stealthy,1212,0.015208007767796516,0.11200588196516037,1,0.5161115527153015,0,0.007461779750883579,1,0.5878013968467712,0.026825287112692275,0.5086497729644179
238,0,stealthy,762,0.01915639638900757,0.058989401906728745,0,0.6813526749610901,1,0.055687759071588516,1,0.8678747415542603,0.2348685153194326,0.6256649158895016
239,0,stealthy,748,0.019236624240875244,0.12499266862869263,0,0.9934808015823364,1,0.07427538931369781,1,0.999396800994873,0.2651159614859826,0.9192054122686386
240,1,stealthy,771,0.01851254142820835,0.07402800023555756,1,0.8701301217079163,0,0.001964977476745844,1,0.8048473596572876,0.035925677815565694,0.8681651442311704
241,0,stealthy,914,0.01725681684911251,0.08859388530254364,0,0.922016441822052,1,0.05375424772500992,1,1.023526668548584,0.27772079896707175,0.8682621940970421
242,1,stealthy,857,0.019256848841905594,0.08964598178863525,1,0.9276250600814819,0,0.0008029810851439834,1,0.9500563144683838,0.03855007922095909,0.926822078996338
243,0,stealthy,859,0.01785827986896038,0.05034194141626358,0,0.9974007606506348,1,0.06448543816804886,1,0.995352029800415,0.2611514262691471,0.9329153224825859
244,1,stealthy,1369,0.013326019048690796,0.04336383566260338,1,0.9222594499588013,0,0.01414576917886734,1,0.9781666398048401,0.12145192522714385,0.9081136807799339
245,1,stealthy,1940,0.012816863134503365,0.02580278366804123,1,0.5665342211723328,0,0.003329360391944647,1,0.6068577170372009,0.014291095944038832,0.5632048607803881
246,1,stealthy,1047,0.016560953110456467,0.059771426022052765,1,0.8869357109069824,0,0.15475158393383026,1,0.9008514285087585,0.12141428525295823,0.7321841269731522
247,0,stealthy,119,0.06022954732179642,0.16039611399173737,0,0.5765050053596497,1,0.03001895174384117,1,1.0116183757781982,0.2780299770378585,0.5464860536158085
248,0,stealthy,173,0.046665437519550323,0.07918425649404526,0,0.9991304278373718,1,0.06653524190187454,1,1.0097614526748657,0.25394573179662244,0.9325951859354973
250,0,stealthy,704,0.019161980599164963,0.10640124976634979,0,0.9744656682014465,1,0.05647541955113411,1,1.0615838766098022,0.2733466693084104,0.9179902486503124
251,1,stealthy,716,0.021906357258558273,0.09284768998622894,1,0.9608919620513916,0,0.0009608667460270226,1,1.1086516380310059,0.03444653556689876,0.9599310953053646
253,1,stealthy,1533,0.01309010200202465,0.039932094514369965,1,0.8606199622154236,0,0.022311246022582054,1,0.8513981699943542,0.11508949703900634,0.8383087161928415
254,0,stealthy,65,0.08686927706003189,0.16780930757522583,0,0.9997686743736267,0,0.843975305557251,0,0.9695945382118225,0.23938177750047993,0.15579336881637573
255,0,stealthy,1561,0.01454110350459814,0.1014149859547615,0,0.8386423587799072,1,0.15599794685840607,1,0.22163404524326324,0.01308412542721202,0.6826444119215012
256,1,stealthy,351,0.0288845207542181,0.14405030012130737,1,0.9389792680740356,0,0.2823025584220886,1,1.0964571237564087,0.13209319661596597,0.656676709651947
257,1,stealthy,1202,0.014265528880059719,0.07880398631095886,1,0.8510957360267639,0,0.0017794744344428182,1,0.7611934542655945,0.03770299565292287,0.8493162615923211
258,0,stealthy,34,0.11887967586517334,0.31955599784851074,0,0.8705721497535706,1,0.23598137497901917,1,0.23115956783294678,0.011924959722506406,0.6345907747745514
259,0,stealthy,1112,0.015597949735820293,0.05844951048493385,0,0.7033543586730957,1,0.0391821525990963,1,0.9978309273719788,0.27262161344776037,0.6641722060739994
260,0,stealthy,1174,0.014308633282780647,0.09397672116756439,0,0.9362467527389526,1,0.04944412410259247,1,1.0574501752853394,0.2782303775388533,0.8868026286363602
261,0,stealthy,1717,0.013324342668056488,0.06495609879493713,0,0.95432049036026,1,0.05729511007666588,1,1.023268699645996,0.2757331640246859,0.8970253802835941
262,1,stealthy,180,0.06473851203918457,0.13973668217658997,1,0.8834726214408875,0,0.0013959595235064626,1,0.8415910005569458,0.025103631216836234,0.882076661917381
264,1,stealthy,1782,0.013049716129899025,0.028567302972078323,1,0.5068038702011108,0,0.007109297905117273,1,0.5965030193328857,0.03976920452888193,0.49969457229599357
265,0,stealthy,1791,0.01316923089325428,0.038035277277231216,0,0.9381340742111206,1,0.05371081456542015,1,1.0281407833099365,0.27643312221416716,0.8844232596457005
266,1,stealthy,1275,0.013498685322701931,0.05705231428146362,1,0.8919785618782043,0,0.15336723625659943,1,0.8967697024345398,0.12170946618985248,0.7386113256216049
267,0,stealthy,76,0.09007123857736588,0.2611972689628601,0,0.9806320667266846,1,0.06114689260721207,1,1.0161209106445312,0.26517985913990877,0.9194851741194725
268,0,stealthy,555,0.0220370851457119,0.11973612755537033,0,0.9301517605781555,1,0.05034547299146652,1,1.0740689039230347,0.2781863161763743,0.879806287586689
269,0,stealthy,2045,0.012732947245240211,0.019525986164808273,0,0.827867865562439,1,0.15428170561790466,1,0.2060851901769638,0.012385013022799997,0.6735861599445343
271,1,stealthy,227,0.039080992341041565,0.07173746079206467,1,0.8918976783752441,0,0.1212100088596344,1,0.8861247301101685,0.12196301882202434,0.7706876695156097
273,0,stealthy,1668,0.014199656434357166,0.05498078465461731,0,0.9251782894134521,1,0.04920005053281784,1,0.9791216850280762,0.26408720090858645,0.8759782388806343
274,0,stealthy,640,0.019985336810350418,0.06213410943746567,0,0.9961183071136475,1,0.08305684477090836,1,0.9431681632995605,0.2443687112837771,0.9130614623427391
275,1,stealthy,1925,0.012709741480648518,0.025397369638085365,1,0.654708743095398,0,0.0019426931394264102,1,0.6564940810203552,0.023970034112905183,0.6527660499559715
276,1,stealthy,1630,0.013887815177440643,0.056623462587594986,1,0.7157095074653625,0,0.0019466396188363433,1,0.7186055779457092,0.06202045399720552,0.7137628678465262
277,0,stealthy,997,0.016805557534098625,0.06736723333597183,0,0.9945236444473267,1,0.0746539980173111,1,0.9981313943862915,0.26573865972456917,0.9198696464300156
278,0,stealthy,1948,0.013037111610174179,0.04629215598106384,0,0.9534974098205566,1,0.0516418032348156,1,1.0185421705245972,0.27446847225762605,0.901855606585741
279,0,stealthy,1983,0.013137953355908394,0.027771703898906708,0,0.7259501218795776,1,0.04515767842531204,1,0.969572901725769,0.26461088112383613,0.6807924434542656
280,0,stealthy,649,0.020240135490894318,0.051652707159519196,0,0.9976893663406372,1,0.06589490175247192,1,0.9859476089477539,0.2587861206090129,0.9317944645881653
281,1,stealthy,3,0.23821114003658295,0.6502253413200378,1,0.9565407633781433,0,0.22668865323066711,1,1.275909185409546,0.13962493939457443,0.7298521101474762
282,1,stealthy,1385,0.013234244659543037,0.062423720955848694,1,0.7493193745613098,0,0.002266964875161648,1,0.704893946647644,0.030511764177894984,0.7470524096861482
283,0,stealthy,136,0.05408646911382675,0.2643388509750366,0,0.9146389365196228,1,0.04702036827802658,1,1.0482860803604126,0.2772527109537692,0.8676185682415962
284,0,stealthy,1951,0.012942865490913391,0.03353702276945114,0,0.5685401558876038,1,0.04741865396499634,1,0.9255661964416504,0.2525973494426744,0.5211215019226074
285,0,stealthy,2016,0.01275042537599802,0.04420126974582672,0,0.7630436420440674,1,0.05008768290281296,1,1.0195677280426025,0.27814131794916325,0.7129559591412544
286,1,stealthy,1119,0.015419063158333302,0.061392784118652344,1,0.9256464242935181,0,0.01800357550382614,1,0.9004162549972534,0.01823907939967878,0.9076428487896919
287,0,stealthy,61,0.09287524968385696,0.2895635962486267,0,0.9814157485961914,1,0.06783615797758102,1,1.0059961080551147,0.269006457679484,0.9135795906186104
288,0,stealthy,761,0.018706442788243294,0.06024749577045441,0,0.8011346459388733,1,0.15622840821743011,1,0.23202338814735413,0.010427585027592348,0.6449062377214432
289,1,stealthy,1809,0.013155320659279823,0.04037124291062355,1,0.733515739440918,0,0.0019541727378964424,1,0.6934325098991394,0.018996527902215562,0.7315615667030215
290,0,stealthy,1397,0.013339318335056305,0.04549279808998108,0,0.6112788915634155,1,0.04069047421216965,1,0.9837704300880432,0.26608563677632924,0.5705884173512459
291,0,stealthy,209,0.044789399951696396,0.16885080933570862,0,0.9920563101768494,1,0.11451632529497147,1,0.9739382863044739,0.2567641563263798,0.8775399848818779
292,1,stealthy,2035,0.014248669147491455,0.022088177502155304,1,0.585216760635376,0,0.002348111243918538,1,0.6225814819335938,0.016338873848636113,0.5828686493914574
293,1,stealthy,1078,0.01566312648355961,0.04759128764271736,1,0.9276992082595825,0,0.22562558948993683,1,1.0355533361434937,0.12856015336675033,0.7020736187696457
294,0,stealthy,102,0.07114151865243912,0.1347796767950058,0,0.9950173497200012,1,0.07819927483797073,1,0.9215793609619141,0.23538060706287767,0.9168180748820305
295,0,stealthy,520,0.023686539381742477,0.04748241603374481,0,0.6417611837387085,1,0.038117144256830215,1,0.9671118259429932,0.2635693605366829,0.6036440394818783
296,0,stealthy,1773,0.013672303408384323,0.06442441791296005,0,0.8327181935310364,1,0.16269078850746155,1,0.20343932509422302,0.01311768067505853,0.6700274050235748
297,0,stealthy,595,0.020696301013231277,0.08056508004665375,0,0.9954230189323425,1,0.06569293886423111,1,0.9922254681587219,0.26109216093452475,0.9297300800681114
298,0,stealthy,416,0.028996581211686134,0.09676071256399155,0,0.9975333213806152,1,0.11807259172201157,1,0.9867817759513855,0.2566760845959638,0.8794607296586037
299,1,stealthy,1585,0.0160381942987442,0.042381640523672104,1,0.8603439331054688,0,0.12407875806093216,1,0.8491050004959106,0.11783383822119106,0.7362651750445366
300,0,stealthy,2057,0.012941715307533741,0.056718114763498306,0,0.8736523389816284,1,0.04760490357875824,1,1.0094139575958252,0.27422096445845584,0.8260474354028702
301,0,stealthy,2214,0.018506845459342003,0.05179048702120781,0,0.9005041718482971,1,0.04941796883940697,1,1.0234025716781616,0.27729448769519915,0.8510862030088902
302,0,stealthy,47,0.10476073622703552,0.4112089276313782,0,0.9948309063911438,1,0.08111755549907684,1,0.9933851957321167,0.26093282680651464,0.913713350892067
303,0,stealthy,1517,0.01341765932738781,0.045123301446437836,0,0.7106075286865234,1,0.06447194516658783,1,0.7818807363510132,0.21068986004696513,0.6461355835199356
304,1,stealthy,177,0.08183307200670242,0.14879237115383148,1,0.8712992668151855,0,0.018781868740916252,1,0.909272313117981,0.11940177943556843,0.8525173980742693
305,0,stealthy,779,0.01833021454513073,0.08861465007066727,0,0.8313000202178955,1,0.17194737493991852,1,0.20928151905536652,0.010981740436834595,0.659352645277977
306,0,stealthy,908,0.017111148685216904,0.066970095038414,0,0.9836035966873169,1,0.08318781852722168,1,0.9985564351081848,0.26699498172664493,0.9004157781600952
307,0,stealthy,1343,0.014270726591348648,0.032148998230695724,0,0.9232622981071472,1,0.05980260670185089,1,1.0120134353637695,0.27400931235789505,0.8634596914052963
308,0,stealthy,2047,0.012904150411486626,0.0200712438672781,0,0.6726901531219482,1,0.04985320568084717,1,0.9543781876564026,0.2601242046574046,0.6228369474411011
309,0,stealthy,998,0.017316272482275963,0.047492872923612595,0,0.9940880537033081,1,0.07312940061092377,1,0.9982969164848328,0.26554669579270573,0.9209586530923843
310,1,stealthy,1253,0.01426912471652031,0.0470106303691864,1,0.6694543957710266,0,0.0013765062903985381,1,0.75127112865448,0.10109640912894476,0.6680778894806281
311,1,stealthy,1335,0.01395216304808855,0.0607975609600544,1,0.7662953734397888,0,0.09270910918712616,1,0.8136640191078186,0.11297481085969951,0.6735862642526627
312,0,stealthy,1203,0.01421402022242546,0.07088033854961395,0,0.951590895652771,1,0.06748785823583603,1,0.8042124509811401,0.21384648235799358,0.884103037416935
313,0,stealthy,2206,0.019325265660881996,0.020752722397446632,0,0.8624167442321777,1,0.05278376117348671,1,0.9967307448387146,0.2702285562601579,0.809632983058691
314,0,stealthy,872,0.017387427389621735,0.09058350324630737,0,0.6491994261741638,1,0.06325238943099976,1,0.691274106502533,0.18565754777405608,0.5859470367431641
315,1,stealthy,1722,0.013222268782556057,0.037521958351135254,1,0.5191800594329834,0,0.00697244331240654,1,0.5970752835273743,0.03858223150915373,0.5122076161205769
316,0,stealthy,128,0.057258907705545425,0.48919573426246643,0,0.9806488156318665,1,0.06402131170034409,1,1.0106946229934692,0.2710070653894904,0.9166275039315224
317,0,stealthy,1833,0.012567821890115738,0.04877208173274994,0,0.8681082129478455,1,0.059188712388277054,1,0.8911088705062866,0.23874132342519455,0.8089195005595684
318,1,stealthy,1538,0.013912015594542027,0.06880340725183487,1,0.9116321206092834,0,0.0007877008756622672,1,0.8972178101539612,0.02781767913451515,0.9108444197336212
319,0,stealthy,1578,0.017199981957674026,0.04277727007865906,0,0.9182252287864685,1,0.050651904195547104,1,1.0213693380355835,0.27660728852982847,0.8675733245909214
320,0,stealthy,1989,0.013263965025544167,0.029527589678764343,0,0.88868248462677,1,0.0534638911485672,1,1.0233843326568604,0.27788348429817694,0.8352185934782028
321,0,stealthy,1628,0.014235405251383781,0.1192815899848938,0,0.8767158389091492,1,0.055175118148326874,1,0.9712430238723755,0.26094525802485696,0.8215407207608223
323,0,stealthy,30,0.12676787376403809,0.2717016339302063,0,0.9991461038589478,1,0.12590335309505463,1,1.1479769945144653,0.25492031812795635,0.8732427507638931
324,1,stealthy,990,0.016267001628875732,0.10515793412923813,1,0.9209394454956055,0,0.21282514929771423,1,0.9953238368034363,0.12725789391195474,0.7081142961978912
325,0,stealthy,931,0.01990072801709175,0.11551021039485931,0,0.9742703437805176,1,0.06278441101312637,1,1.0059247016906738,0.2705180715666231,0.9114859327673912
326,1,stealthy,1317,0.014052089303731918,0.05858423933386803,1,0.8407990336418152,0,0.006643056869506836,1,0.7664252519607544,0.06681244865560831,0.8341559767723083
327,0,stealthy,1966,0.01365033257752657,0.05281222611665726,0,0.8912661075592041,1,0.055400289595127106,1,1.0210928916931152,0.2775758348487956,0.835865817964077
328,1,stealthy,1071,0.01621987484395504,0.06565836071968079,1,0.9245398640632629,0,0.013678408227860928,1,0.91707843542099,0.02987486734999044,0.910861455835402
329,0,stealthy,994,0.018056925386190414,0.0720369964838028,0,0.9368876218795776,1,0.04896419122815132,1,0.9360918402671814,0.25160993786182456,0.8879234306514263
330,1,stealthy,1254,0.014276660047471523,0.03730922192335129,1,0.8832650184631348,0,0.13694173097610474,1,0.86538165807724,0.11970209772118659,0.74632328748703
331,0,stealthy,1258,0.01409782562404871,0.04791015759110451,0,0.8881976008415222,1,0.07256460189819336,1,0.7596045136451721,0.2025747668052065,0.8156329989433289
332,0,stealthy,701,0.019513405859470367,0.14093199372291565,0,0.9885099530220032,1,0.0768071711063385,1,0.999667227268219,0.26751703095045926,0.9117027819156647
333,0,stealthy,137,0.05322164669632912,0.18534748256206512,0,0.9925758838653564,1,0.06470374763011932,1,1.0826643705368042,0.2674070397074676,0.9278721362352371
334,1,stealthy,152,0.05677112936973572,0.19482636451721191,1,0.9288376569747925,0,0.2445003092288971,1,1.0704360008239746,0.13222745240845957,0.6843373477458954
335,0,stealthy,2286,3.567329258657992e-05,5.2978408348280936e-05,0,0.8309813737869263,1,0.05333803966641426,1,1.0216983556747437,0.2776446881126907,0.777643334120512
336,0,stealthy,280,0.03167140483856201,0.13508200645446777,0,0.9884169697761536,1,0.09360135346651077,1,0.9791082143783569,0.2598898340873121,0.8948156163096428
337,1,stealthy,64,0.09641741216182709,0.23995360732078552,1,0.9490501880645752,0,0.03784538060426712,1,1.2267545461654663,0.13450440376385137,0.9112048074603081
